"actor","text","season","episode","title"
"Jory Cassel","The siege of Pyke. We fought side by side one afternoon.","01","04","Cripples Bastards and Broken Things"
"Jaime Lannister","That's where you got your scar?","01","04","Cripples Bastards and Broken Things"
"Jory Cassel","Aye. One of the Greyjoys nearly took my eye.","01","04","Cripples Bastards and Broken Things"
"Jaime Lannister","Vicious sons of whores.","01","04","Cripples Bastards and Broken Things"
"Jory Cassel","They like their bloodshed.","01","04","Cripples Bastards and Broken Things"
"Jaime Lannister","They stopped liking it at the end. That was a proper battle. D'you remember Thoros of Myr charging through the breach?","01","04","Cripples Bastards and Broken Things"
"Jory Cassel","With his burning sword? I'll remember that till the day I die.","01","04","Cripples Bastards and Broken Things"
"Jaime Lannister","I saw the youngest of the Greyjoy lads at Winterfell. It was like seeing a shark on a mountaintop.","01","04","Cripples Bastards and Broken Things"
"Jory Cassel","Theon? He's a good lad.","01","04","Cripples Bastards and Broken Things"
"Jaime Lannister","I doubt it.","01","04","Cripples Bastards and Broken Things"
"Robert Baratheon","I'll bet you smell of blackberry jam! Let me smell it. Come here.","01","04","Cripples Bastards and Broken Things"
"Jory Cassel","Can I leave this with you? The message from Lord Stark.","01","04","Cripples Bastards and Broken Things"
"Jaime Lannister","I don't serve Lord Stark.","01","04","Cripples Bastards and Broken Things"
"Grenn","Where have you been?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","Watch duty. With Sam.","01","04","Cripples Bastards and Broken Things"
"Pyp","Prince Porkchop. Where is he?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","He wasn't hungry.","01","04","Cripples Bastards and Broken Things"
"Pyp","Impossible!","01","04","Cripples Bastards and Broken Things"
"Jon Snow","That's enough. Sam's no different from the rest of us. There was no place for him in the world, so he's come here. We're not going to hurt him in the training yard anymore. Never again, no matter what Thorne says. He's our brother now and we're going to protect him.","01","04","Cripples Bastards and Broken Things"
"Rast","You are in love, Lord Snow. You girls can do as you please. But if Thorne puts me up against Lady Piggy, I'm gonna slice me off a side of bacon.","01","04","Cripples Bastards and Broken Things"
"Jon Snow","No one touches Sam.","01","04","Cripples Bastards and Broken Things"
"Alliser Thorne","What are you waiting for? Attack him! You, get in there.","01","04","Cripples Bastards and Broken Things"
"Grenn","Hit me. Go on, hit me! I yield! Yield yield. I yield.","01","04","Cripples Bastards and Broken Things"
"Alliser Thorne","You think this is funny, do you? When you're out there beyond the Wall with the sun going down, do you want a man at your back? Or a sniveling boy?","01","04","Cripples Bastards and Broken Things"
"Viserys Targaryen","You send this whore to give me commands? I should have sent you back her head!","01","04","Cripples Bastards and Broken Things"
"Doreah","Forgive me, Khaleesi. I did as you asked.","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","Hush now. It's all right. Irri, take her and leave us.","01","04","Cripples Bastards and Broken Things"
"Irri","Yes, Khaleesi.","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","Why did you hit her?!","01","04","Cripples Bastards and Broken Things"
"Viserys Targaryen","How many times do I have to tell you? You do not command me.","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","I wasn't commanding you. I just wanted to invite you to supper.","01","04","Cripples Bastards and Broken Things"
"Viserys Targaryen","What's this?","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","It's a gift. I had it made for you.","01","04","Cripples Bastards and Broken Things"
"Viserys Targaryen","Dothraki rags? Are you going to dress me now?","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","Please.","01","04","Cripples Bastards and Broken Things"
"Viserys Targaryen","This stinks of manure. All of it.","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","Stop - stop it.","01","04","Cripples Bastards and Broken Things"
"Viserys Targaryen","You would turn me into one of them, wouldn't you? Next you'll want to braid my hair.","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","You've no right to a braid. You've won no victories yet.","01","04","Cripples Bastards and Broken Things"
"Viserys Targaryen","You do not talk back to me! You are a horselord's slut. And now you've woken the dragon...","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","I am a Khaleesi of the Dothraki! I am the wife of the great Khal and I carry his son inside me. The next time you raise a hand to me will be the last time you have hands.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","I know for a fact that some of the officers go to that brothel in Mole's Town.","01","04","Cripples Bastards and Broken Things"
"Jon Snow","I wouldn't doubt it.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","Don't you think it's a little bit unfair? Making us take our vows while they sneak off for a little sally on the side?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","Sally on the side?","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","It's silly, isn't it? What, we can't defend the Wall unless we're celibate? It's absurd.","01","04","Cripples Bastards and Broken Things"
"Jon Snow","I didn't think you'd be so upset about it.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","Why not? Because I'm fat? But I like girls just as much as you do. They might not like me as much. I've never... been with one. You've probably had hundreds.","01","04","Cripples Bastards and Broken Things"
"Jon Snow","As a matter of fact, I'm the same as you.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","I find that hard to believe.","01","04","Cripples Bastards and Broken Things"
"Jon Snow","I came very close once. I was alone in a room with a naked girl, but...","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","You didn't know where to put it?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","I know where to put it.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","Was she... Old and ugly?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","Young and gorgeous. A whore named Ros.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","What color hair?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","Red.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","I like red hair. And her... Her...","01","04","Cripples Bastards and Broken Things"
"Jon Snow","You don't want to know.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","That good?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","Better.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","Oh no. So why exactly did you not make love to Ros with the perfect...","01","04","Cripples Bastards and Broken Things"
"Jon Snow","What's my name?","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","Jon Snow?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","And why is my surname Snow?","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","Because... You're a bastard from the north.","01","04","Cripples Bastards and Broken Things"
"Jon Snow","I never met my mother. My father wouldn't even tell me her name. I don't know if she's living or dead. I don't know if she's a noblewoman or a fisherman's wife... Or a whore. So I sat there in the brothel as Ros took off her clothes. But I couldn't do it. Because all I could think was what if I got her pregnant and she had a child, another bastard named Snow? It's not a good life for a child.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","So... You didn't know where to put it?","01","04","Cripples Bastards and Broken Things"
"Alliser Thorne","Enjoying yourselves? You look cold, boys.","01","04","Cripples Bastards and Broken Things"
"Samwell Tarly","It is a bit nippy.","01","04","Cripples Bastards and Broken Things"
"Alliser Thorne","A bit nippy, yeah, by the fire, indoors. It's still summer. Do you boys even remember the last winter? How long has it been now? What, 10 years? I remember. Was it uncomfortable at Winterfell? Were there days when you just couldn't get warm, never mind how many fires your servants built?","01","04","Cripples Bastards and Broken Things"
"Jon Snow","I build my own fires.","01","04","Cripples Bastards and Broken Things"
"Alliser Thorne","That's admirable. I spent six months out there, beyond the Wall during the last winter. It was supposed to be a two-week mission. We heard a rumor Mance Rayder was planning to attack Eastwatch. So we went out to look for some of his men... Capture them, gather some knowledge. The Wildlings who fight for Mance Rayder are hard men. Harder than you'll ever be. They know their country better than we do. They knew there was a storm coming in. So they hid in their caves and waited for it to pass. And we got caught in the open. Wind so strong it yanked 100-foot trees straight from the ground, roots and all. If you took your gloves off to find your cock to have a piss, you lost a finger to the frost. And all in darkness. You don't know cold. Neither of you do. The horses died first. We didn't have enough to feed them, to keep them warm. Eating the horses was easy. But later when we started to fall... That wasn't easy. We should have had a couple of boys like you along, shouldn't we? Soft, fat boys like you. We'd have lasted a fortnight on you and still had bones leftover for soup. Soon we'll have new recruits and you lot will be passed along to the Lord Commander for assignment and they will call you men of the Night's Watch, but you'd be fools to believe it. You're boys still. And come the winter you will die... Like flies.","01","04","Cripples Bastards and Broken Things"
"Daenerys Targaryen","I hit him. I hit the dragon.","01","04","Cripples Bastards and Broken Things"
